,SpecimenCode,Species,isSoil,isGround,isArboreal,MicrohabString,Caste,sortingID
0,jtl211843,myrmicinaestrumigenys margaritae,False,True,False,ex sifted leaf litter,worker,519534
0,jtl211844,myrmicinaepheidole rugiceps,False,True,False,ex sifted leaf litter,worker,519535
0,jtl211845,ponerinaeanochetus mayri,False,True,False,ex sifted leaf litter,worker,519536
0,jtl211846,ponerinaeneoponera unidentata,False,True,False,ex sifted leaf litter,queen,519537
0,jtl211847,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519538
0,jtl211848,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,queen,519539
0,jtl211849,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519540
0,jtl211850,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,worker,519541
0,jtl211851,myrmicinaecyphomyrmex rimosus_sl,False,True,False,ex sifted leaf litter,worker,519542
0,jtl211852,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,worker,519543
0,jtl211853,myrmicinaestrumigenys ludia_complex,False,True,False,ex sifted leaf litter,worker,519544
0,jtl211854,amblyoponinaeprionopelta modesta,False,True,False,ex sifted leaf litter,worker,519545
0,jtl211855,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519546
0,jtl211856,ponerinaepachycondyla harpax,False,True,False,ex sifted leaf litter,worker,519547
0,jtl211857,myrmicinaepheidole rectitrudis,False,True,False,ex sifted leaf litter,worker,519548
0,jtl211858,myrmicinaepheidole specularis,False,True,False,ex sifted leaf litter,worker,519549
0,jtl211859,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,queen,519550
0,jtl211860,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519551
0,jtl211861,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519552
0,jtl211862,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519553
0,jtl211863,formicinaebrachymyrmex (indet),False,True,False,ex sifted leaf litter,queen,519554
0,jtl211864,myrmicinaecyphomyrmex rimosus_sl,False,True,False,ex sifted leaf litter,queen,519555
0,jtl211865,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519556
0,jtl211866,myrmicinaeoctostruma balzani,False,True,False,ex sifted leaf litter,worker,519557
0,jtl211867,myrmicinaeadelomyrmex silvestrii,False,True,False,ex sifted leaf litter,worker,519558
0,jtl211868,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,queen,519559
0,jtl211869,myrmicinaestrumigenys elongata,False,True,False,ex sifted leaf litter,worker,519560
0,jtl211870,myrmicinaestrumigenys ludia_complex,False,True,False,ex sifted leaf litter,worker,519561
0,jtl211871,ponerinaeanochetus mayri,False,True,False,ex sifted leaf litter,worker,519562
0,jtl211872,myrmicinaepheidole rugiceps,False,True,False,ex sifted leaf litter,worker,519563
0,jtl211873,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,queen,519564
0,jtl211874,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519565
0,jtl211875,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,male,519566
0,jtl211876,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,worker,519567
0,jtl211877,myrmicinaepheidole tuxtlasana,False,True,False,ex sifted leaf litter,worker,519568
0,jtl211878,myrmicinaepheidole punctatissima,False,True,False,ex sifted leaf litter,worker,519569
0,jtl211879,amblyoponinaeprionopelta modesta,False,True,False,ex sifted leaf litter,worker,519570
0,jtl211880,formicinaeacropyga exsanguis,False,True,False,ex sifted leaf litter,worker,519571
0,jtl211881,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,queen,519572
0,jtl211882,myrmicinaestrumigenys elongata,False,True,False,ex sifted leaf litter,worker,519573
0,jtl211883,myrmicinaestrumigenys ludia_complex,False,True,False,ex sifted leaf litter,worker,519574
0,jtl211884,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519575
0,jtl211885,formicinaecamponotus planatus,False,True,False,ex sifted leaf litter,worker,519576
0,jtl211886,dolichoderinaedolichoderus bispinosus,False,True,False,ex sifted leaf litter,worker,519577
0,jtl211887,myrmicinaepheidole (indet),False,True,False,ex sifted leaf litter,queen,519578
0,jtl211888,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,worker,519579
0,jtl211889,myrmicinaepheidole specularis,False,True,False,ex sifted leaf litter,worker,519580
0,jtl211890,myrmicinaepheidole tuxtlasana,False,True,False,ex sifted leaf litter,worker,519581
0,jtl211891,myrmicinaepheidole susannae,False,True,False,ex sifted leaf litter,worker,519582
0,jtl211892,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519583
0,jtl211893,myrmicinaecyphomyrmex rimosus_sl,False,True,False,ex sifted leaf litter,queen,519584
0,jtl211894,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519585
0,jtl211895,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,queen,519586
0,jtl211896,myrmicinaestrumigenys gundlachi,False,True,False,ex sifted leaf litter,queen,519587
0,jtl211897,myrmicinaestrumigenys margaritae,False,True,False,ex sifted leaf litter,worker,519588
0,jtl211899,myrmicinaepheidole dossena,False,True,False,ex sifted leaf litter,worker,519589
0,jtl211900,ponerinaepachycondyla harpax,False,True,False,ex sifted leaf litter,worker,519590
0,jtl211901,ponerinaeodontomachus meinerti,False,True,False,ex sifted leaf litter,worker,519591
0,jtl211902,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519592
0,jtl211903,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519593
0,jtl211904,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,queen,519594
0,jtl211905,myrmicinaepheidole specularis,False,True,False,ex sifted leaf litter,worker,519595
0,jtl211906,myrmicinaestrumigenys elongata,False,True,False,ex sifted leaf litter,queen,519596
0,jtl211907,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,worker,519597
0,jtl211908,myrmicinaemonomorium pharaonis,False,True,False,ex sifted leaf litter,worker,519598
0,jtl211909,myrmicinaepheidole rugiceps,False,True,False,ex sifted leaf litter,worker,519599
0,jtl211910,ponerinaehypoponera nitidula,False,True,False,ex sifted leaf litter,worker,519600
0,jtl211911,amblyoponinaeprionopelta (indet),False,True,False,ex sifted leaf litter,queen,519601
0,jtl211912,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519602
0,jtl211913,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519603
0,jtl211914,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519604
0,jtl211915,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,worker,519605
0,jtl211916,myrmicinaepheidole specularis,False,True,False,ex sifted leaf litter,worker,519606
0,jtl211917,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519607
0,jtl211918,myrmicinaecyphomyrmex rimosus_sl,False,True,False,ex sifted leaf litter,worker,519608
0,jtl211919,myrmicinaepheidole protensa,False,True,False,ex sifted leaf litter,worker,519609
0,jtl211920,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,worker,519610
0,jtl211921,myrmicinaepheidole simonsi,False,True,False,ex sifted leaf litter,worker,519611
0,jtl211922,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519612
0,jtl211923,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519613
0,jtl211924,myrmicinaestrumigenys elongata,False,True,False,ex sifted leaf litter,worker,519614
0,jtl211925,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519615
0,jtl211926,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,worker,519616
0,jtl211927,myrmicinaepheidole protensa,False,True,False,ex sifted leaf litter,worker,519617
0,jtl211928,myrmicinaepheidole punctatissima,False,True,False,ex sifted leaf litter,worker,519618
0,jtl211929,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519619
0,jtl211930,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519620
0,jtl211931,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519621
0,jtl211932,myrmicinaestrumigenys ludia_complex,False,True,False,ex sifted leaf litter,queen,519622
0,jtl211933,ponerinaepachycondyla harpax,False,True,False,ex sifted leaf litter,worker,519623
0,jtl211934,pseudomyrmecinaepseudomyrmex salvini,False,True,False,ex sifted leaf litter,worker,519624
0,jtl211935,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519625
0,jtl211936,myrmicinaecyphomyrmex rimosus_sl,False,True,False,ex sifted leaf litter,worker,519626
0,jtl211937,myrmicinaestrumigenys ludia_complex,False,True,False,ex sifted leaf litter,worker,519627
0,jtl211938,amblyoponinaeprionopelta modesta,False,True,False,ex sifted leaf litter,worker,519628
0,jtl211939,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519629
0,jtl211940,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,queen,519630
0,jtl211941,myrmicinaestrumigenys subedentata,False,True,False,ex sifted leaf litter,worker,519631
0,jtl211942,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519632
0,jtl211943,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519633
0,jtl211944,myrmicinaepheidole protensa,False,True,False,ex sifted leaf litter,worker,519634
0,jtl211945,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,worker,519635
0,jtl211946,ponerinaepachycondyla harpax,False,True,False,ex sifted leaf litter,worker,519636
0,jtl211947,formicinaecamponotus novogranadensis,False,True,False,ex sifted leaf litter,worker,519637
0,jtl211948,formicinaecamponotus planatus,False,True,False,ex sifted leaf litter,worker,519638
0,jtl211949,pseudomyrmecinaepseudomyrmex salvini,False,True,False,ex sifted leaf litter,worker,519639
0,jtl211950,ponerinaehypoponera nitidula,False,True,False,ex sifted leaf litter,queen,519640
0,jtl211951,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519641
0,jtl211952,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519642
0,jtl211953,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519643
0,jtl211954,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,queen,519644
0,jtl211955,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519645
0,jtl211956,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519646
0,jtl211957,formicinaecamponotus planatus,False,True,False,ex sifted leaf litter,worker,519647
0,jtl211958,ponerinaehypoponera nitidula,False,True,False,ex sifted leaf litter,worker,519648
0,jtl211959,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519649
0,jtl211960,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519650
0,jtl211961,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519651
0,jtl211962,ponerinaeodontomachus meinerti,False,True,False,ex sifted leaf litter,worker,519652
0,jtl211963,ponerinaeneoponera unidentata,False,True,False,ex sifted leaf litter,worker,519653
0,jtl211964,pseudomyrmecinaepseudomyrmex salvini,False,True,False,ex sifted leaf litter,worker,519654
0,jtl211965,myrmicinaemonomorium ebeninum,False,True,False,ex sifted leaf litter,worker,519655
0,jtl211966,myrmicinaesolenopsis (indet),False,True,False,ex sifted leaf litter,worker,519656
0,jtl211967,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519657
0,jtl211968,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,519658
0,jtl211969,myrmicinaepheidole harrisonfordi,False,True,False,ex sifted leaf litter,worker,519659
0,jtl211970,myrmicinaepheidole protensa,False,True,False,ex sifted leaf litter,worker,519660
0,jtl211971,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,queen,519661
0,jtl211972,myrmicinaerogeria jtl006,False,True,False,ex sifted leaf litter,worker,519662
0,jtl211973,myrmicinaecrematogaster brasiliensis,False,True,False,ex sifted leaf litter,worker,519663
0,jtl211974,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,queen,519664
0,jtl211975,myrmicinaecyphomyrmex rimosus_sl,False,True,False,ex sifted leaf litter,queen,519665
0,jtl211976,myrmicinaewasmannia auropunctata,False,True,False,ex sifted leaf litter,worker,519666
0,jtl211977,myrmicinaeatta cephalotes,False,True,False,ex sifted leaf litter,worker,519667
0,jtl212456,myrmicinaepheidole fallax,False,False,False,nest in soil,worker,519668
0,jtl212458,myrmicinaepheidole fallax,False,False,False,foraging at night,worker,519670
0,jtl212459,myrmicinaepheidole jelskii,False,False,False,mound nests in road,worker,519671
0,jtl212460,ponerinaesimopelta andersoni,False,False,False,foraging in file,worker,519672
0,jtl212461,ponerinaesimopelta andersoni,False,False,False,column on trail,worker,519673
0,jtl212462,ponerinaesimopelta andersoni,False,False,False,column,worker,519674
0,jtl212466,ponerinaesimopelta andersoni,False,False,False,foraging column,worker,519678
0,jtl212470,ponerinaesimopelta longinoda,False,False,False,nest in clay bank,worker,519682
0,jtl212471,ponerinaesimopelta jtl003,False,False,False,raiding column,worker,519683
0,jtl212472,ponerinaesimopelta jtl003,False,False,False,pasando por una rama,worker,519684
0,jtl212473,ponerinaesimopelta jtl003,False,False,False,caminando en el suelo,worker,519685
0,jtl212475,ponerinaesimopelta jtl005,False,False,False,Hojarasca,worker,519687
0,jtl212477,ponerinaesimopelta paeminosa,False,False,False,nest in soil,worker,519689
0,jtl212487,myrmicinaepheidole janzeni,False,False,False,vienna sausage bait,worker,519690
0,jtl216243,myrmicinae(myrmicinae) (indet),False,False,False,Flight intercept trap,male,519986
0,jtl216244,myrmicinaepheidole (indet),False,False,False,Flight intercept trap,worker,519987
0,jtl216245,dolichoderinaeazteca (indet),False,False,True,beating vegetation,worker,519988
0,jtl216246,formicinaebrachymyrmex (indet),False,False,True,beating vegetation,worker,519989
0,jtl216247,dorylinaeeciton burchellii parvispinum,False,False,True,beating vegetation,worker,519990
0,jtl216248,formicinaemyrmelachista skwarrae,False,False,True,beating vegetation,worker,519991
0,jtl216249,myrmicinaepheidole insipida,False,False,True,beating vegetation,worker,519992
0,jtl216250,myrmicinaepheidole gouldi,False,False,True,beating vegetation,worker,519993
0,jtl216251,myrmicinaepheidole branstetteri,False,False,True,beating vegetation,worker,519994
0,jtl216252,myrmicinaepheidole potosiana,False,False,True,beating vegetation,worker,519995
0,jtl216253,myrmicinaesolenopsis (indet),False,False,True,beating vegetation,worker,519996
0,jtl216254,myrmicinaesolenopsis geminata,False,False,True,beating vegetation,worker,519997
0,jtl216255,formicinaebrachymyrmex (indet),False,False,True,beating vegetation,worker,519998
0,jtl216256,formicinaemyrmelachista skwarrae,False,False,True,beating vegetation,worker,519999
0,jtl216257,myrmicinae(myrmicinae) (indet),False,False,True,beating vegetation,male,520000
0,jtl216258,myrmicinaepheidole punctatissima,False,False,True,beating vegetation,worker,520001
0,jtl216259,myrmicinaesolenopsis (indet),False,False,True,beating vegetation,worker,520002
0,jtl216260,formicinaebrachymyrmex (indet),False,False,True,beating vegetation,worker,520003
0,jtl216261,myrmicinaepheidole punctatissima,False,False,True,beating vegetation,worker,520004
0,jtl216262,formicinaebrachymyrmex (indet),False,False,True,beating vegetation,worker,520005
0,jtl216263,formicinaebrachymyrmex nebulosus,False,False,True,beating vegetation,worker,520006
0,jtl216264,dorylinaeeciton burchellii parvispinum,False,False,True,beating vegetation,worker,520007
0,jtl216265,myrmicinaepheidole gouldi,False,False,True,beating vegetation,worker,520008
0,jtl216266,myrmicinaetemnothorax salvini,False,False,True,beating vegetation,worker,520009
0,jtl216267,formicinaebrachymyrmex (indet),False,False,True,beating vegetation,worker,520010
0,jtl216268,formicinaecamponotus (indet),False,False,True,beating vegetation,worker,520011
0,jtl216269,myrmicinaepheidole branstetteri,False,False,True,beating vegetation,worker,520012
0,jtl216270,myrmicinaepheidole ursus,False,False,True,beating vegetation,worker,520013
0,jtl216271,myrmicinaetemnothorax salvini,False,False,True,beating vegetation,worker,520014
0,jtl216272,myrmicinaetemnothorax salvini,False,False,True,beating vegetation,worker,520015
0,jtl216273,myrmicinaetemnothorax salvini,False,False,True,beating vegetation,worker,520016
0,jtl216274,myrmicinaetemnothorax salvini,False,False,True,beating vegetation,worker,520017
0,jtl216275,formicinaebrachymyrmex (indet),False,False,True,beating vegetation,worker,520018
0,jtl216276,formicinaecamponotus (indet),False,False,True,beating vegetation,worker,520019
0,jtl216277,myrmicinaepheidole ursus,False,False,True,beating vegetation,worker,520020
0,jtl216278,myrmicinaetemnothorax salvini,False,False,True,beating vegetation,worker,520021
0,jtl216279,myrmicinaetemnothorax striatulus,False,False,True,beating vegetation,worker,520022
0,jtl216280,formicinaebrachymyrmex (indet),False,False,True,beating vegetation,worker,520023
0,jtl216281,dolichoderinaetapinoma sessile,False,False,True,beating vegetation,worker,520024
0,jtl216282,dolichoderinaetapinoma sessile,False,False,True,beating vegetation,worker,520025
0,jtl216283,myrmicinaetemnothorax striatulus,False,False,True,beating vegetation,worker,520026
0,jtl216284,myrmicinaetemnothorax striatulus,False,False,True,beating vegetation,worker,520027
0,jtl216285,dolichoderinaetapinoma sessile,False,False,True,beating vegetation,worker,520028
0,jtl216286,dolichoderinaetapinoma sessile,False,False,True,beating vegetation,worker,520029
0,jtl216287,myrmicinaeadelomyrmex robustus,False,False,True,beating vegetation,worker,520030
0,jtl216288,myrmicinaeadelomyrmex robustus,False,False,True,beating vegetation,worker,520031
0,jtl216289,formicinaebrachymyrmex (indet),False,False,True,beating vegetation,worker,520032
0,jtl216290,formicinaenylanderia (indet),False,False,True,beating vegetation,worker,520033
0,jtl216291,myrmicinaesolenopsis geminata,False,False,True,beating vegetation,worker,520034
0,jtl216292,myrmicinaesolenopsis geminata,False,False,True,beating vegetation,worker,520035
0,jtl216293,myrmicinaetemnothorax striatulus,False,False,True,beating vegetation,worker,520036
0,jtl216294,(formicidae)(formicidae) (indet),False,False,False,Malaise trap,male,520037
0,jtl216295,dorylinaeneivamyrmex jtl007,False,False,False,Malaise trap,male,520038
0,jtl216297,dolichoderinaeazteca coeruleipennis,False,False,False,Malaise trap,queen,520039
0,jtl216298,dolichoderinaeazteca xanthochroa,False,False,False,Malaise trap,queen,520040
0,jtl216299,(formicidae)(formicidae) (indet),False,False,False,Malaise trap,male,520041
0,jtl216300,(formicidae)(formicidae) (indet),False,False,False,Malaise trap,male,520042
0,jtl216301,(formicidae)(formicidae) (indet),False,False,False,Malaise trap,male,520043
0,jtl216302,(formicidae)(formicidae) (indet),False,False,False,Malaise trap,male,520044
0,jtl216303,myrmicinaepheidole sepultura,False,False,False,Malaise trap,worker,520045
0,jtl216304,myrmicinaeaphaenogaster jtl001,False,False,False,Malaise trap,queen,520046
0,jtl216305,(formicidae)(formicidae) (indet),False,False,False,Malaise trap,male,520047
0,jtl216306,dorylinaeleptanilloides gracilis,False,False,False,Malaise trap,male,520048
0,jtl216307,ponerinaeplatythyrea (indet),False,False,False,Malaise trap,male,520049
0,jtl216308,dorylinaelabidus praedator,False,False,False,Malaise trap,male,520050
0,jtl216309,formicinaenylanderia (indet),False,False,False,Malaise trap,male,520051
0,jtl216310,myrmicinaetemnothorax salvini,False,False,False,Malaise trap,worker,520052
0,jtl216311,ponerinaehypoponera (indet),False,False,False,Malaise trap,queen,520053
0,jtl216312,formicinaemyrmelachista skwarrae,False,False,False,Malaise trap,queen,520054
0,jtl216313,formicinaenylanderia (indet),False,False,False,Malaise trap,male,520055
0,jtl216314,ponerinae(ponerinae) (indet),False,False,False,Malaise trap,male,520056
0,jtl216316,myrmicinaestenamma (indet),False,True,False,ex sifted leaf litter,worker,520057
0,jtl216327,myrmicinaestenamma (indet),False,True,False,ex sifted leaf litter,worker,520058
0,jtl216345,myrmicinaeadelomyrmex jtl039-040,False,True,False,ex sifted leaf litter,queen,520059
0,jtl216346,myrmicinaeadelomyrmex silvestrii,False,True,False,ex sifted leaf litter,worker,520060
0,jtl216347,myrmicinaepheidole (indet),False,True,False,ex sifted leaf litter,worker,520061
0,jtl216349,myrmicinaeadelomyrmex (indet),False,True,False,ex sifted leaf litter,queen,520062
0,jtl216350,myrmicinaepheidole (indet),False,True,False,ex sifted leaf litter,worker,520063
0,jtl216352,amblyoponinaefulakora (orizabana_complex),False,True,False,ex sifted leaf litter,worker,520064
0,jtl216353,formicinaebrachymyrmex (indet),False,True,False,ex sifted leaf litter,worker,520065
0,jtl216354,proceratiinaediscothyrea (indet),False,True,False,ex sifted leaf litter,queen,520066
0,jtl216355,myrmicinaestrumigenys rogata,False,True,False,ex sifted leaf litter,worker,520067
0,jtl216356,myrmicinaerhopalothrix triumphalis,False,True,False,ex sifted leaf litter,worker,520068
0,jtl216357,dolichoderinaetapinoma sessile,False,True,False,ex sifted leaf litter,worker,520069
0,jtl216358,formicinaebrachymyrmex (indet),False,True,False,ex sifted leaf litter,worker,520070
0,jtl216359,proceratiinaediscothyrea (indet),False,True,False,ex sifted leaf litter,queen,520071
0,jtl216360,dorylinaelabidus coecus,False,True,False,ex sifted leaf litter,worker,520072
0,jtl216361,myrmicinaeadelomyrmex robustus,False,True,False,ex sifted leaf litter,worker,520073
0,jtl216362,formicinaebrachymyrmex (indet),False,True,False,ex sifted leaf litter,worker,520074
0,jtl216363,proceratiinaediscothyrea (indet),False,True,False,ex sifted leaf litter,worker,520075
0,jtl216366,dorylinaelabidus coecus,False,True,False,ex sifted leaf litter,worker,520076
0,jtl216367,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,queen,520077
0,jtl216368,myrmicinaestrumigenys rogata,False,True,False,ex sifted leaf litter,worker,520078
0,jtl216370,myrmicinaeadelomyrmex (indet),False,True,False,ex sifted leaf litter,queen,520079
0,jtl216371,myrmicinaeadelomyrmex robustus,False,True,False,ex sifted leaf litter,worker,520080
0,jtl216372,proceratiinaediscothyrea (indet),False,True,False,ex sifted leaf litter,worker,520081
0,jtl216373,ectatomminaegnamptogenys simulans,False,True,False,ex sifted leaf litter,worker,520082
0,jtl216374,formicinaenylanderia (indet),False,True,False,ex sifted leaf litter,worker,520083
0,jtl216375,myrmicinaeperissomyrmex snyderi,False,True,False,ex sifted leaf litter,queen,520084
0,jtl216376,myrmicinaepheidole (indet),False,True,False,ex sifted leaf litter,worker,520085
0,jtl216377,myrmicinaestrumigenys brevicornis,False,True,False,ex sifted leaf litter,queen,520086
0,jtl216378,myrmicinaesolenopsis geminata,False,True,False,ex sifted leaf litter,worker,520087
0,jtl216379,dorylinaelabidus coecus,False,True,False,ex sifted leaf litter,worker,520088
0,jtl216380,dorylinaelabidus coecus,False,True,False,ex sifted leaf litter,worker,520089
0,jtl216381,myrmicinaeperissomyrmex snyderi,False,True,False,ex sifted leaf litter,worker,520090
0,jtl216383,dorylinaelabidus coecus,False,True,False,ex sifted leaf litter,worker,520091
0,jtl216384,myrmicinaeperissomyrmex snyderi,False,True,False,ex sifted leaf litter,queen,520092
0,jtl216385,dorylinaelabidus coecus,False,True,False,ex sifted leaf litter,adult,520093
0,jtl216386,dorylinaelabidus coecus,False,True,False,ex sifted leaf litter,worker,520094
0,jtl216387,myrmicinaeperissomyrmex snyderi,False,True,False,ex sifted leaf litter,queen,520095
0,jtl216388,dorylinaelabidus coecus,False,True,False,ex sifted leaf litter,worker,520096
0,jtl217387,myrmicinaemegalomyrmex incisus,False,True,False,ex sifted leaf litter,worker,520097
0,jtl217388,myrmicinaemegalomyrmex megadrifti,False,True,False,ex sifted leaf litter,worker,520098
0,jtl217389,myrmicinaemegalomyrmex silvestrii,False,True,False,ex sifted leaf litter,worker,520099
0,jtl217390,myrmicinaeadelomyrmex robustus,False,True,False,ex sifted leaf litter,worker,520100
0,jtl217391,myrmicinaeadelomyrmex jtl035,False,True,False,ex sifted leaf litter,worker,520101
0,jtl218513,myrmicinaeacromyrmex coronatus,False,False,False,workers cutting foliage,worker,520105
0,jtl218514,myrmicinaeacromyrmex octospinosus,False,False,False,column,worker,520106
0,jtl218515,myrmicinaemycetomoellerius opulentus,False,False,False,nest in clay bank,worker,520107
0,jtl218516,myrmicinaeacromyrmex octospinosus,False,False,False,at bait,worker,520108
0,jtl218517,myrmicinaeparatrachymyrmex intermedius,False,True,False,ex sifted leaf litter,worker,520109
0,jtl219002,formicinaenylanderia (indet),False,False,False,at bait,worker,520110
0,jtl219003,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520111
0,jtl219004,myrmicinaepheidole fimbriata,False,False,False,at bait,worker,520112
0,jtl219005,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520113
0,jtl219006,myrmicinaepheidole insipida,False,False,False,at bait,worker,520114
0,jtl219007,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520115
0,jtl219008,dolichoderinaedolichoderus bispinosus,False,False,False,at bait,worker,520116
0,jtl219009,myrmicinaepheidole acamata,False,False,False,at bait,worker,520117
0,jtl219010,myrmicinaepheidole protensa,False,False,False,at bait,worker,520118
0,jtl219011,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520119
0,jtl219012,myrmicinaepheidole tuxtlasana,False,False,False,at bait,worker,520120
0,jtl219013,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520121
0,jtl219014,myrmicinaepheidole rugiceps,False,False,False,at bait,worker,520122
0,jtl219015,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520123
0,jtl219016,ectatomminaegnamptogenys strigata,False,False,False,at bait,worker,520124
0,jtl219017,myrmicinaepheidole acamata,False,False,False,at bait,worker,520125
0,jtl219018,myrmicinaepheidole fimbriata,False,False,False,at bait,worker,520126
0,jtl219019,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520127
0,jtl219020,myrmicinaepheidole acamata,False,False,False,at bait,worker,520128
0,jtl219021,myrmicinaepheidole albipes,False,False,False,at bait,worker,520129
0,jtl219022,myrmicinaepheidole purpurea,False,False,False,at bait,worker,520130
0,jtl219023,myrmicinaeoctostruma balzani_complex,False,False,False,at bait,worker,520131
0,jtl219024,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520132
0,jtl219025,myrmicinaewasmannia auropunctata,False,False,False,at bait,worker,520133
0,jtl219026,myrmicinaecrematogaster nigropilosa,False,False,False,at bait,worker,520134
0,jtl219027,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520135
0,jtl219028,myrmicinaepheidole nebulosa,False,False,False,at bait,worker,520136
0,jtl219029,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520137
0,jtl219030,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520138
0,jtl219031,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520139
0,jtl219032,myrmicinaewasmannia auropunctata,False,False,False,at bait,worker,520140
0,jtl219033,myrmicinaepheidole protensa,False,False,False,at bait,worker,520141
0,jtl219034,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520142
0,jtl219035,myrmicinaepheidole acamata,False,False,False,at bait,worker,520143
0,jtl219036,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520144
0,jtl219037,myrmicinaepheidole plebecula,False,False,False,at bait,worker,520145
0,jtl219038,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520146
0,jtl219039,myrmicinaecrematogaster brasiliensis,False,False,False,at bait,worker,520147
0,jtl219040,myrmicinaepheidole acamata,False,False,False,at bait,worker,520148
0,jtl219041,myrmicinaesolenopsis (indet),False,False,False,at bait,worker,520149
0,jtl219042,myrmicinaepheidole nebulosa,False,False,False,at bait,worker,520150
